Precio en dolares,Recamaras,Area total
749030,5,510
809465,5,510
797783,4,510
740166,5,510
350138,6,510
740166,5,510
268991,3,510
272727,3,510
709141,4,510
952908,4,510
698371,6,511
2526314,1,512
606759,5,512
300055,6,512
809465,8,512
496887,4,512
306703,5,512
633795,4,513
567313,4,514
571745,3,514
1062825,4,515
1099168,4,515
1063711,4,515
576177,4,516
1662049,5,516
311333,2,516
1174514,4,517
610212,3,517
675900,3,518
675900,3,518
952908,4,518
675900,3,518
547945,8,518
1263157,4,519
1263157,3,519
527423,3,519
527423,4,519
664376,6,520
567313,3,520
709141,13,520
452077,11,520
398506,3,520
1500276,6,520
642659,6,520
930304,7,522
343490,3,522
1187811,5,522
948476,5,523
952908,5,523
975068,5,523
433462,4,524
1262714,3,524
655556,6,525
828808,5,525
500831,6,526
709141,4,527
642659,3,528
531235,6,528
660387,5,528
664376,5,528
1287356,3,529
174582,3,529
793351,5,529
553573,5,530
881994,4,530
422825,8,530
1014958,4,530
323545,2,530
749030,4,530
629362,5,530
660387,3,530
629362,5,530
342466,3,530
181717,1,530
647091,3,530
554016,5,530
802215,4,530
908587,4,530
426548,4,531
908587,5,532
518559,4,532
677673,5,532
553573,5,533
141828,3,533
784433,6,533
168120,8,533
886426,3,534
1518004,5,536
435866,2,538
1284874,5,538
1196232,5,538
886426,5,539
809465,3,539
1218836,6,539
598337,14,540
361146,6,540
1240996,4,541
653739,3,541
927771,6,542
567313,4,542
136986,2,543
1192243,5,544
593861,4,544
243767,3,544
1007113,5,544
944044,5,544
314238,5,546
1926647,4,549
432133,4,550
726869,5,550
1506924,4,550
540720,7,550
747198,18,550
921883,4,550
620498,6,550
647091,4,550
728518,6,550
186800,2,550
722437,5,550
811080,4,550
616066,4,550
1240996,5,550
620498,3,550
728518,6,550
602326,4,550
1152354,6,551
759651,4,553
762326,4,554
598337,3,554
1768420,5,556
819944,4,556
797340,4,556
292403,4,558
447645,5,558
704709,5,559
1595567,5,560
646204,5,560
1263157,5,560
435866,3,560
785994,4,560
629362,5,560
1019390,3,560
753462,8,561
775623,6,561
575734,3,562
1461796,12,563
1187811,5,564
1041550,6,565
686980,5,565
1192243,6,565
1019390,5,568
793351,7,568
1013451,5,569
709141,5,570
664376,5,570
629362,4,570
775623,5,570
598337,4,570
622665,4,571
280199,7,572
496887,1,572
568731,8,572
921883,6,573
921883,6,573
598337,5,574
236613,4,575
267746,8,575
611634,3,576
425041,7,576
709141,7,577
704709,3,577
709141,7,577
731301,5,577
731301,5,577
1595567,7,578
1017661,12,578
660387,4,579
633795,10,579
553972,5,580
749030,4,580
1196675,6,580
1506481,7,580
1506481,7,580
930747,5,580
819501,2,580
187922,4,580
286426,8,580
629362,4,580
1014958,6,580
1019390,7,580
1165650,6,583
1329639,5,585
775623,6,585
970636,6,587
793351,6,588
485679,3,588
1165650,6,589
997229,5,589
1822492,4,590
775623,5,590
1954569,4,591
598337,6,594
775623,5,594
749030,4,594
735733,5,595
749030,4,595
655955,5,595
735733,5,595
576177,5,596
655955,5,597
558448,6,598
593861,4,599
597758,5,600
1458171,5,600
766758,4,600
1063711,5,600
1546813,4,600
642216,4,600
1615290,6,600
1008309,4,600
819944,3,600
1329639,6,600
532476,5,600
997229,5,600
597758,5,600
740166,3,600
1994015,3,600
489573,3,600
576177,4,600
660025,3,600
819944,3,600
797783,4,600
997229,6,600
562880,5,600
655955,4,600
709141,4,600
885983,6,600
403324,3,600
1063268,5,600
975068,5,600
598337,5,600
273973,3,600
975068,5,600
811080,4,600
655955,4,600
753462,3,600
662603,5,600
997229,5,600
386052,5,600
404732,6,600
421052,3,600
349695,3,600
401196,5,600
576177,4,600
1063711,5,600
797783,4,600
678116,4,600
526980,3,600
1059279,5,600
950692,7,600
660387,3,600
311333,3,600
747198,4,602
460772,6,602
841661,6,603
841661,6,603
997229,5,603
864265,4,605
1171766,6,605
572852,6,606
653739,4,607
611634,5,609
554016,6,610
1329639,8,610
975068,5,610
1329639,6,610
873130,5,611
873130,4,611
815069,1,613
280199,4,613
868254,5,614
952908,7,614
1329639,9,614
975068,8,615
718005,3,615
561108,5,615
1994458,6,618
607202,4,618
616066,5,619
629362,4,619
616066,5,619
1019390,5,619
664819,5,620
709185,3,620
1329639,6,620
885096,6,620
1276453,5,620
576177,5,624
576177,5,624
1108032,5,625
837672,4,625
598337,2,625
797783,5,625
1240996,4,625
797783,5,625
1307478,6,627
1196675,9,627
1307478,6,627
1108032,5,627
341274,3,628
2015733,4,628
621420,5,630
855401,4,630
560664,3,630
908587,4,630
621420,6,630
1263157,6,630
1440486,4,631
580609,5,631
580609,5,631
580609,5,631
1240553,5,633
1077007,4,635
1077007,4,635
702049,5,635
813739,3,636
753462,4,636
655955,3,636
797783,6,638
797783,6,638
285872,4,640
1161218,4,640
680332,3,641
598337,5,641
487091,3,643
1980275,4,644
978127,5,645
686980,4,648
904154,6,649
797340,4,650
1595567,5,650
930747,4,650
904154,7,650
571745,2,650
465374,4,650
257861,5,650
808219,5,650
819944,5,650
903711,6,650
547945,3,650
485679,3,650
655955,3,650
265928,4,650
708698,3,650
1019390,4,650
1019390,3,650
672478,27,651
1232132,6,652
443213,4,654
509695,2,654
706925,3,656
966204,6,660
975068,3,660
983811,3,660
1147922,4,660
1147922,4,660
819944,5,660
465374,10,662
671468,3,662
1192243,7,662
1187811,6,666
1187811,4,666
1063711,5,668
1307478,6,668
952908,6,668
1147922,3,670
1192243,5,670
1263157,7,670
795567,5,670
1285318,6,670
205119,2,672
686537,3,674
465374,4,678
1240996,6,680
1218836,5,680
655955,4,680
837672,5,680
1351800,8,680
1417838,5,680
373599,4,680
775623,3,680
819944,8,680
1285318,6,683
873130,5,684
1037118,4,685
2280331,4,686
505263,2,687
842105,5,689
842105,5,689
997229,4,690
850969,6,690
1143489,4,690
1209971,5,690
398506,4,690
855401,15,691
855401,10,691
2654846,6,692
697263,4,693
1041550,5,694
1054847,4,694
1041550,4,694
1054847,4,694
1763988,4,694
376731,3,698
397252,3,699
379826,3,699
1285318,7,700
510005,5,700
926315,4,700
1037118,4,700
1325207,5,700
1440442,5,700
381163,6,700
975068,6,700
1240996,5,700
930747,4,700
484609,6,700
249066,4,700
997229,4,700
1085872,6,700
155666,5,700
819944,5,700
1254293,5,700
1972298,4,700
572852,4,700
1234348,4,700
1458171,6,700
837672,5,700
1325207,5,700
1240996,6,700
373599,3,700
1018947,6,700
966204,5,700
572852,4,700
813296,7,701
1617727,6,702
1152354,11,702
961772,5,703
864265,3,703
990581,3,703
1108032,5,703
1240996,6,703
990581,3,703
673684,3,705
1059279,5,705
1174514,5,706
990581,4,706
1280885,4,706
1404985,5,707
627590,1,708
627590,1,708
720221,2,709
219036,3,710
662603,10,713
465374,3,714
992354,3,714
1236564,6,715
709141,4,716
1019390,5,717
1191800,4,720
1235678,5,720
1196675,6,720
373599,3,720
930747,4,720
966204,8,721
1440442,6,723
1307478,6,725
858503,3,725
509252,4,726
1329196,4,730
1773,4,731
1418281,5,731
1413849,5,731
877562,4,731
509695,7,732
1041550,5,732
1329639,4,734
1453738,5,735
1551245,5,735
1187811,6,735
611634,3,735
1329639,4,736
494182,4,740
1176376,5,741
1440442,5,742
1179168,5,742
527601,1,744
642216,4,745
819944,5,745
1573406,6,746
740166,4,748
314238,3,750
1418281,5,750
1280885,6,750
1325207,4,750
1041550,6,750
175592,5,750
498132,4,750
602326,3,750
498132,3,750
1085872,6,750
908587,5,750
837672,3,750
311333,4,750
883323,7,752
1502492,5,753
1218836,3,753
105853,4,753
1325207,4,754
386052,3,755
3486924,9,757
886426,4,758
499501,4,759
499501,4,759
1551245,5,760
1651855,5,760
1080332,4,760
1551245,5,760
2127422,6,765
819944,4,766
837672,3,770
837672,3,770
1103600,6,770
573961,10,770
1151910,8,771
819944,5,778
514127,4,780
1196675,5,780
930747,3,780
376731,6,780
376731,6,780
1174514,5,783
1236564,4,784
363435,4,787
819944,4,789
1263157,5,790
1019390,5,790
753152,4,790
753152,4,790
1285362,5,790
628892,5,791
2038780,4,795
1462603,4,795
1019390,4,796
778282,10,799
1063711,7,800
1320775,5,800
1209971,5,800
1307478,5,800
1174514,5,800
1817173,6,800
1187811,5,800
1139057,4,800
1666481,5,800
485679,3,800
412188,3,800
305106,4,800
997229,4,800
1418281,5,800
797783,4,800
549141,4,800
757894,3,800
1320775,4,800
2540473,5,800
952908,5,800
778282,10,800
1130193,6,800
1240996,4,800
1063711,1,800
1119552,5,800
1052631,5,800
311333,3,800
1994015,4,800
1817173,5,800
1462603,4,800
997229,4,800
249066,5,800
1462603,4,800
